datetime,pm10,pm2_5,nitrogen_dioxide,sulphur_dioxide,ozone,hour,day_of_week,month
2020-01-15 22:00:00,84.2,67.8,53.5,5.8,0.0,22,2,1
2020-01-15 23:00:00,82.8,70.8,53.0,4.2,0.0,23,2,1
2020-01-16 00:00:00,76.8,63.0,51.7,3.2,0.0,0,3,1
2020-01-16 01:00:00,73.8,63.5,49.2,3.4,0.0,1,3,1
2020-01-16 02:00:00,67.3,54.0,49.5,3.9,0.0,2,3,1
2020-01-16 03:00:00,60.8,53.1,52.5,3.6,0.0,3,3,1
2020-01-16 04:00:00,59.2,59.4,55.6,4.3,0.0,4,3,1
2020-01-16 05:00:00,56.9,55.7,53.9,4.4,0.0,5,3,1
2020-01-16 06:00:00,53.8,51.0,50.8,4.1,0.0,6,3,1
2020-01-16 07:00:00,60.5,55.5,51.2,5.7,0.0,7,3,1
2020-01-16 08:00:00,57.7,55.6,59.8,6.3,2.0,8,3,1
2020-01-16 09:00:00,61.5,55.5,67.9,6.1,3.0,9,3,1
2020-01-16 10:00:00,68.2,58.5,77.5,6.9,2.0,10,3,1
2020-01-16 11:00:00,75.5,66.6,72.1,6.7,4.0,11,3,1
2020-01-16 12:00:00,67.7,62.5,76.4,6.8,8.0,12,3,1
2020-01-16 13:00:00,60.3,54.2,74.8,6.2,7.0,13,3,1
2020-01-16 14:00:00,54.4,48.8,70.3,4.7,11.0,14,3,1
2020-01-16 15:00:00,50.3,46.8,70.8,4.7,12.0,15,3,1
2020-01-16 16:00:00,45.8,42.5,70.2,4.6,11.0,16,3,1
2020-01-16 17:00:00,51.4,47.2,74.6,4.7,5.0,17,3,1
2020-01-16 18:00:00,58.3,47.6,76.2,5.1,1.0,18,3,1
2020-01-16 19:00:00,57.5,51.1,78.6,6.0,0.0,19,3,1
2020-01-16 20:00:00,58.9,54.7,79.8,5.7,0.0,20,3,1
2020-01-16 21:00:00,60.1,55.7,74.2,6.1,0.0,21,3,1
2020-01-16 22:00:00,67.5,61.9,73.8,5.4,0.0,22,3,1
2020-01-16 23:00:00,67.7,64.3,70.8,5.5,0.0,23,3,1
2020-01-17 00:00:00,65.7,63.3,70.8,5.5,0.0,0,4,1
2020-01-17 01:00:00,58.7,58.3,66.3,5.6,0.0,1,4,1
2020-01-17 02:00:00,54.0,54.5,68.0,4.6,0.0,2,4,1
2020-01-17 03:00:00,48.4,51.7,63.4,4.2,0.0,3,4,1
2020-01-17 04:00:00,44.0,49.4,55.6,4.4,0.0,4,4,1
2020-01-17 05:00:00,48.9,47.6,55.5,4.4,0.0,5,4,1
2020-01-17 06:00:00,45.4,51.2,53.6,4.7,0.0,6,4,1
2020-01-17 07:00:00,46.3,47.6,52.8,4.9,0.0,7,4,1
2020-01-17 08:00:00,42.0,41.6,52.7,5.6,0.0,8,4,1
2020-01-17 09:00:00,46.5,42.1,53.8,5.8,1.0,9,4,1
2020-01-17 10:00:00,47.2,41.8,55.8,6.2,3.0,10,4,1
2020-01-17 11:00:00,47.1,43.9,62.5,5.7,6.0,11,4,1
2020-01-17 12:00:00,43.0,40.4,58.2,6.5,10.0,12,4,1
2020-01-17 13:00:00,41.8,37.8,53.0,5.8,14.0,13,4,1
2020-01-17 14:00:00,42.5,37.2,55.6,4.6,15.0,14,4,1
2020-01-17 15:00:00,43.0,37.7,61.9,4.8,19.0,15,4,1
2020-01-17 16:00:00,42.8,33.6,68.0,5.2,14.0,16,4,1
2020-01-17 17:00:00,49.6,42.0,77.7,5.3,5.0,17,4,1
2020-01-17 18:00:00,53.9,50.5,83.4,5.1,1.0,18,4,1
2020-01-17 19:00:00,63.8,59.3,89.3,4.7,0.0,19,4,1
2020-01-17 20:00:00,62.8,65.3,90.5,4.4,0.0,20,4,1
2020-01-17 21:00:00,69.6,66.7,91.8,4.9,1.0,21,4,1
2020-01-17 22:00:00,68.9,64.3,90.9,4.3,0.0,22,4,1
2020-01-17 23:00:00,73.5,71.3,85.0,3.6,0.0,23,4,1
2020-01-18 00:00:00,69.4,66.1,79.7,3.1,0.0,0,5,1
2020-01-18 01:00:00,60.1,57.7,72.9,2.7,0.0,1,5,1
2020-01-18 02:00:00,49.6,47.7,72.0,3.0,0.0,2,5,1
2020-01-18 03:00:00,34.6,33.4,72.0,3.1,0.0,3,5,1
2020-01-18 04:00:00,28.5,26.6,71.7,2.7,3.0,4,5,1
2020-01-18 05:00:00,31.5,28.8,67.0,2.2,2.0,5,5,1
2020-01-18 06:00:00,37.3,34.0,59.5,2.4,3.0,6,5,1
2020-01-18 07:00:00,39.2,36.0,61.5,2.8,3.0,7,5,1
2020-01-18 08:00:00,37.5,33.8,67.6,3.0,3.0,8,5,1
2020-01-18 09:00:00,32.3,32.2,62.9,3.3,2.0,9,5,1
2020-01-18 10:00:00,36.4,32.7,56.4,3.3,7.0,10,5,1
2020-01-18 11:00:00,33.8,26.9,48.5,3.2,17.0,11,5,1
2020-01-18 12:00:00,30.1,23.5,46.0,3.2,19.0,12,5,1
2020-01-18 13:00:00,23.6,20.4,40.9,3.0,24.0,13,5,1
2020-01-18 14:00:00,30.6,20.5,37.8,3.1,28.0,14,5,1
2020-01-18 15:00:00,21.9,17.3,33.4,2.8,37.0,15,5,1
2020-01-18 16:00:00,16.9,15.8,33.6,3.1,37.0,16,5,1
2020-01-18 17:00:00,16.3,17.1,39.5,3.0,29.0,17,5,1
2020-01-18 18:00:00,20.2,19.5,48.9,3.6,15.0,18,5,1
2020-01-18 19:00:00,25.3,22.7,67.8,3.4,3.0,19,5,1
2020-01-18 20:00:00,33.1,29.9,64.5,3.5,0.0,20,5,1
2020-01-18 21:00:00,39.0,34.3,68.7,3.3,0.0,21,5,1
2020-01-18 22:00:00,44.7,37.0,67.4,3.3,0.0,22,5,1
2020-01-18 23:00:00,48.3,42.8,60.5,3.1,0.0,23,5,1
2020-01-19 00:00:00,48.9,43.6,57.4,3.0,0.0,0,6,1
2020-01-19 01:00:00,43.5,40.0,57.1,3.2,0.0,1,6,1
2020-01-19 02:00:00,42.0,40.3,56.6,3.0,0.0,2,6,1
2020-01-19 03:00:00,41.0,39.3,51.4,3.0,0.0,3,6,1
2020-01-19 04:00:00,29.0,33.7,47.1,2.7,0.0,4,6,1
2020-01-19 05:00:00,26.5,28.1,44.6,2.7,0.0,5,6,1
2020-01-19 06:00:00,24.8,21.5,41.4,2.6,0.0,6,6,1
2020-01-19 07:00:00,22.3,17.5,47.1,3.1,0.0,7,6,1
2020-01-19 08:00:00,26.1,21.5,47.4,3.3,0.0,8,6,1
2020-01-19 09:00:00,33.9,27.8,48.4,3.3,1.0,9,6,1
2020-01-19 10:00:00,32.2,28.4,49.2,3.0,3.0,10,6,1
2020-01-19 11:00:00,35.2,32.0,52.1,3.2,8.0,11,6,1
2020-01-19 12:00:00,32.7,30.6,46.4,3.1,16.0,12,6,1
2020-01-19 13:00:00,29.0,22.3,41.5,3.0,18.0,13,6,1
2020-01-19 14:00:00,29.8,23.9,46.6,3.5,17.0,14,6,1
2020-01-19 15:00:00,26.1,20.2,50.4,3.6,20.0,15,6,1
2020-01-19 16:00:00,26.8,22.8,49.1,3.1,16.0,16,6,1
2020-01-19 17:00:00,29.5,24.3,50.6,3.6,8.0,17,6,1
2020-01-19 18:00:00,30.6,28.1,53.6,3.0,2.0,18,6,1
2020-01-19 19:00:00,31.7,28.6,61.3,3.2,0.0,19,6,1
2020-01-19 20:00:00,36.3,33.6,67.5,3.0,0.0,20,6,1
2020-01-19 21:00:00,36.9,34.2,68.9,3.3,0.0,21,6,1
2020-01-19 22:00:00,34.3,32.4,70.8,3.2,0.0,22,6,1
2020-01-19 23:00:00,32.1,26.0,70.4,3.4,0.0,23,6,1
2020-01-20 00:00:00,23.1,17.6,67.4,3.1,0.0,0,0,1
2020-01-20 01:00:00,17.3,14.4,62.2,2.6,1.0,1,0,1
2020-01-20 02:00:00,15.8,13.4,49.9,2.2,13.0,2,0,1
2020-01-20 03:00:00,14.4,12.6,41.5,2.4,10.0,3,0,1
2020-01-20 04:00:00,15.0,14.0,41.2,2.4,5.0,4,0,1
2020-01-20 05:00:00,12.6,13.9,40.7,2.6,9.0,5,0,1
2020-01-20 06:00:00,14.6,14.6,42.5,3.0,6.0,6,0,1
2020-01-20 07:00:00,16.5,15.8,49.4,3.5,3.0,7,0,1
2020-01-20 08:00:00,21.5,17.1,65.0,4.5,3.0,8,0,1
2020-01-20 09:00:00,30.2,21.5,79.7,4.4,2.0,9,0,1
2020-01-20 10:00:00,30.3,27.2,68.5,4.4,6.0,10,0,1
2020-01-20 11:00:00,28.9,19.7,59.7,4.2,13.0,11,0,1
2020-01-20 12:00:00,22.9,15.6,47.2,3.5,28.0,12,0,1
2020-01-20 13:00:00,19.3,13.3,33.6,3.4,44.0,13,0,1
2020-01-20 14:00:00,17.7,12.9,26.2,3.0,50.0,14,0,1
2020-01-20 15:00:00,14.8,11.4,26.1,2.9,52.0,15,0,1
2020-01-20 16:00:00,17.0,10.9,30.4,3.0,46.0,16,0,1
2020-01-20 17:00:00,23.3,15.8,44.3,2.9,34.0,17,0,1
2020-01-20 18:00:00,21.0,17.1,67.0,3.3,4.0,18,0,1
2020-01-20 19:00:00,26.1,22.0,78.0,4.4,2.0,19,0,1
2020-01-20 20:00:00,33.8,27.9,82.2,4.7,3.0,20,0,1
2020-01-20 21:00:00,35.8,33.9,85.8,4.8,1.0,21,0,1
2020-01-20 22:00:00,39.2,37.5,84.3,4.9,0.0,22,0,1
2020-01-20 23:00:00,43.6,42.8,86.2,4.3,0.0,23,0,1
2020-01-21 00:00:00,47.5,45.4,77.0,4.6,0.0,0,1,1
2020-01-21 01:00:00,47.6,45.6,71.5,4.1,1.0,1,1,1
2020-01-21 02:00:00,47.0,44.1,70.9,3.6,0.0,2,1,1
2020-01-21 03:00:00,44.9,41.7,67.3,3.4,0.0,3,1,1
2020-01-21 04:00:00,44.3,40.5,66.3,3.6,1.0,4,1,1
2020-01-21 05:00:00,42.6,39.5,60.0,4.2,2.0,5,1,1
2020-01-21 06:00:00,40.0,36.4,54.4,4.4,2.0,6,1,1
2020-01-21 07:00:00,38.5,34.9,59.4,5.0,0.0,7,1,1
2020-01-21 08:00:00,45.9,37.4,67.3,5.7,0.0,8,1,1
2020-01-21 09:00:00,47.7,43.6,69.7,5.3,1.0,9,1,1
2020-01-21 10:00:00,53.7,49.0,78.3,6.4,3.0,10,1,1
2020-01-21 11:00:00,53.9,40.6,67.6,5.7,11.0,11,1,1
2020-01-21 12:00:00,44.5,37.4,62.5,3.6,10.0,12,1,1
2020-01-21 13:00:00,40.5,31.1,56.3,3.2,19.0,13,1,1
2020-01-21 14:00:00,35.3,28.2,57.5,3.2,21.0,14,1,1
2020-01-21 15:00:00,33.6,28.1,59.0,4.4,18.0,15,1,1
2020-01-21 16:00:00,35.9,31.3,71.9,5.1,7.0,16,1,1
2020-01-21 17:00:00,40.2,31.0,77.0,5.1,5.0,17,1,1
2020-01-21 18:00:00,48.6,36.0,80.3,4.6,1.0,18,1,1
2020-01-21 19:00:00,51.6,41.5,83.0,5.4,0.0,19,1,1
2020-01-21 20:00:00,56.4,46.3,83.0,5.4,0.0,20,1,1
2020-01-21 21:00:00,60.9,49.7,81.0,5.5,0.0,21,1,1
2020-01-21 22:00:00,66.7,55.0,80.0,6.8,0.0,22,1,1
2020-01-21 23:00:00,66.6,65.6,78.1,6.5,1.0,23,1,1
2020-01-22 00:00:00,65.0,65.3,71.5,5.5,1.0,0,2,1
2020-01-22 01:00:00,66.0,60.4,73.0,5.0,1.0,1,2,1
2020-01-22 02:00:00,61.0,57.8,62.8,4.6,1.0,2,2,1
2020-01-22 03:00:00,52.0,52.3,59.6,4.2,0.0,3,2,1
2020-01-22 04:00:00,45.1,46.0,59.6,4.3,2.0,4,2,1
2020-01-22 05:00:00,40.4,40.2,57.4,4.6,2.0,5,2,1
2020-01-22 06:00:00,41.7,37.8,59.0,5.1,1.0,6,2,1
2020-01-22 07:00:00,43.2,38.4,60.0,6.0,0.0,7,2,1
2020-01-22 08:00:00,51.2,44.1,60.5,7.8,1.0,8,2,1
2020-01-22 09:00:00,53.9,46.5,64.7,6.5,2.0,9,2,1
2020-01-22 10:00:00,52.2,47.8,72.0,7.3,2.0,10,2,1
2020-01-22 11:00:00,50.5,43.1,76.3,7.5,9.0,11,2,1
2020-01-22 12:00:00,47.1,42.8,71.2,7.0,10.0,12,2,1
2020-01-22 13:00:00,45.4,41.1,61.1,5.9,13.0,13,2,1
2020-01-22 14:00:00,44.0,37.8,53.5,5.0,16.0,14,2,1
2020-01-22 15:00:00,45.1,37.6,50.6,5.1,27.0,15,2,1
2020-01-22 16:00:00,44.2,38.6,54.0,5.0,22.0,16,2,1
2020-01-22 17:00:00,43.8,37.9,63.5,4.8,11.0,17,2,1
2020-01-22 18:00:00,45.2,41.8,73.5,4.7,3.0,18,2,1
2020-01-22 19:00:00,49.3,45.6,79.8,5.9,2.0,19,2,1
2020-01-22 20:00:00,62.3,47.4,82.7,5.4,1.0,20,2,1
2020-01-22 21:00:00,66.6,51.2,81.1,5.8,0.0,21,2,1
2020-01-22 22:00:00,63.7,54.3,80.5,5.5,0.0,22,2,1
2020-01-22 23:00:00,63.2,55.8,80.3,5.3,0.0,23,2,1
2020-01-23 00:00:00,61.3,56.8,74.6,5.7,0.0,0,3,1
2020-01-23 01:00:00,58.9,56.7,72.8,5.9,0.0,1,3,1
2020-01-23 02:00:00,56.7,54.7,72.0,6.1,0.0,2,3,1
2020-01-23 03:00:00,57.3,53.1,74.3,6.2,0.0,3,3,1
2020-01-23 04:00:00,53.3,52.3,72.1,5.5,0.0,4,3,1
2020-01-23 05:00:00,56.3,51.1,68.8,4.8,0.0,5,3,1
2020-01-23 06:00:00,59.0,55.9,68.0,4.0,0.0,6,3,1
2020-01-23 07:00:00,63.8,54.9,69.3,4.5,2.0,7,3,1
2020-01-23 08:00:00,64.7,53.0,70.4,5.1,2.0,8,3,1
2020-01-23 09:00:00,68.6,53.7,76.3,4.7,3.0,9,3,1
2020-01-23 10:00:00,66.3,53.2,78.3,5.4,6.0,10,3,1
2020-01-23 11:00:00,56.6,50.2,69.9,5.7,10.0,11,3,1
2020-01-23 12:00:00,56.6,50.5,62.5,5.4,16.0,12,3,1
2020-01-23 13:00:00,53.3,46.9,58.4,4.5,17.0,13,3,1
2020-01-23 14:00:00,48.4,42.0,54.3,4.8,22.0,14,3,1
2020-01-23 15:00:00,52.3,44.1,55.7,4.7,22.0,15,3,1
2020-01-23 16:00:00,50.9,47.8,63.0,4.7,23.0,16,3,1
2020-01-23 17:00:00,51.6,48.3,70.1,4.4,13.0,17,3,1
2020-01-23 18:00:00,58.8,50.7,84.5,4.7,5.0,18,3,1
2020-01-23 19:00:00,65.1,54.8,91.5,4.9,0.0,19,3,1
2020-01-23 20:00:00,65.5,59.7,102.3,4.8,0.0,20,3,1
2020-01-23 21:00:00,70.4,65.1,97.8,5.3,0.0,21,3,1
2020-01-23 22:00:00,74.9,67.8,90.6,5.8,0.0,22,3,1
2020-01-23 23:00:00,78.9,72.3,95.0,5.8,0.0,23,3,1
2020-01-24 00:00:00,77.2,72.7,89.1,6.0,0.0,0,4,1
2020-01-24 01:00:00,80.7,79.9,82.5,6.0,0.0,1,4,1
2020-01-24 02:00:00,79.6,77.1,78.9,5.1,0.0,2,4,1
2020-01-24 03:00:00,74.5,68.8,75.3,5.0,0.0,3,4,1
2020-01-24 04:00:00,70.2,63.7,72.9,6.6,0.0,4,4,1
2020-01-24 05:00:00,61.8,57.0,64.5,6.6,0.0,5,4,1
2020-01-24 06:00:00,62.3,52.0,61.2,6.4,0.0,6,4,1
2020-01-24 07:00:00,66.2,52.4,64.1,6.0,0.0,7,4,1
2020-01-24 08:00:00,66.9,53.6,63.1,6.5,2.0,8,4,1
2020-01-24 09:00:00,69.4,59.7,66.0,7.2,4.0,9,4,1
2020-01-24 10:00:00,70.8,56.8,71.1,6.2,5.0,10,4,1
2020-01-24 11:00:00,70.9,55.8,77.4,7.0,6.0,11,4,1
2020-01-24 12:00:00,71.4,56.7,78.9,6.8,7.0,12,4,1
2020-01-24 13:00:00,70.6,57.2,80.8,6.4,9.0,13,4,1
2020-01-24 14:00:00,63.9,59.8,81.0,6.6,12.0,14,4,1
2020-01-24 15:00:00,61.1,57.0,87.3,6.5,12.0,15,4,1
2020-01-24 16:00:00,63.9,56.8,86.8,6.3,8.0,16,4,1
2020-01-24 17:00:00,67.9,60.1,93.3,5.7,3.0,17,4,1
2020-01-24 18:00:00,70.5,63.1,95.9,5.4,1.0,18,4,1
2020-01-24 19:00:00,76.1,71.2,90.9,5.4,0.0,19,4,1
2020-01-24 20:00:00,82.1,76.8,87.4,5.1,0.0,20,4,1
2020-01-24 21:00:00,86.8,80.5,86.3,5.1,0.0,21,4,1
2020-01-24 22:00:00,91.8,86.3,84.0,4.7,0.0,22,4,1
2020-01-24 23:00:00,106.3,93.4,82.0,4.7,0.0,23,4,1
2020-01-25 00:00:00,99.5,95.3,75.4,4.6,0.0,0,5,1
2020-01-25 01:00:00,100.7,90.5,67.7,4.5,1.0,1,5,1
2020-01-25 02:00:00,95.8,81.8,64.5,3.7,0.0,2,5,1
2020-01-25 03:00:00,89.1,81.0,65.2,3.3,1.0,3,5,1
2020-01-25 04:00:00,84.0,82.2,60.2,3.5,0.0,4,5,1
2020-01-25 05:00:00,81.2,78.1,61.4,3.5,1.0,5,5,1
2020-01-25 06:00:00,80.4,76.8,62.5,3.9,1.0,6,5,1
2020-01-25 07:00:00,83.6,76.3,61.1,4.2,3.0,7,5,1
2020-01-25 08:00:00,81.0,76.6,65.6,4.6,0.0,8,5,1
2020-01-25 09:00:00,84.7,79.1,68.6,5.0,0.0,9,5,1
2020-01-25 10:00:00,86.3,74.5,72.7,4.8,3.0,10,5,1
2020-01-25 11:00:00,80.8,70.4,78.0,4.3,3.0,11,5,1
2020-01-25 12:00:00,78.1,58.5,78.1,4.7,4.0,12,5,1
2020-01-25 13:00:00,76.2,58.5,73.5,5.0,5.0,13,5,1
2020-01-25 14:00:00,72.7,65.3,67.7,5.4,6.0,14,5,1
2020-01-25 15:00:00,71.6,53.2,66.2,5.2,10.0,15,5,1
2020-01-25 16:00:00,71.3,57.5,67.8,4.7,9.0,16,5,1
2020-01-25 17:00:00,72.8,63.3,66.2,4.2,5.0,17,5,1
2020-01-25 18:00:00,76.3,65.6,71.3,4.0,2.0,18,5,1
2020-01-25 19:00:00,77.5,64.7,71.1,4.5,0.0,19,5,1
2020-01-25 20:00:00,76.8,62.8,72.3,5.4,0.0,20,5,1
2020-01-25 21:00:00,80.6,68.4,73.4,6.3,0.0,21,5,1
2020-01-25 22:00:00,81.1,73.8,73.7,5.5,0.0,22,5,1
2020-01-25 23:00:00,80.0,74.0,68.9,4.6,0.0,23,5,1
2020-01-26 00:00:00,78.7,74.6,62.7,3.1,0.0,0,6,1
2020-01-26 01:00:00,82.3,83.5,60.2,2.7,0.0,1,6,1
2020-01-26 02:00:00,81.1,75.8,59.7,4.0,0.0,2,6,1
2020-01-26 03:00:00,79.7,75.1,60.4,4.5,0.0,3,6,1
2020-01-26 04:00:00,78.4,65.3,58.6,4.2,1.0,4,6,1
2020-01-26 05:00:00,76.2,63.3,54.7,4.1,1.0,5,6,1
2020-01-26 06:00:00,76.1,63.0,51.5,4.5,0.0,6,6,1
2020-01-26 07:00:00,77.0,62.9,48.5,4.1,0.0,7,6,1
2020-01-26 08:00:00,71.6,60.4,47.2,4.1,0.0,8,6,1
2020-01-26 09:00:00,69.6,63.1,49.7,4.7,1.0,9,6,1
2020-01-26 10:00:00,74.5,58.6,50.8,4.5,5.0,10,6,1
2020-01-26 11:00:00,68.7,53.9,52.7,5.7,9.0,11,6,1
2020-01-26 12:00:00,63.4,55.7,46.6,7.1,16.0,12,6,1
2020-01-26 13:00:00,63.1,54.4,41.9,7.3,24.0,13,6,1
2020-01-26 14:00:00,62.1,49.4,42.1,5.0,29.0,14,6,1
2020-01-26 15:00:00,57.4,50.9,37.1,5.0,35.0,15,6,1
2020-01-26 16:00:00,53.7,46.3,40.7,4.2,33.0,16,6,1
2020-01-26 17:00:00,53.4,49.7,44.2,4.1,27.0,17,6,1
2020-01-26 18:00:00,62.9,51.3,53.7,4.3,15.0,18,6,1
2020-01-26 19:00:00,65.5,54.8,64.4,4.3,6.0,19,6,1
2020-01-26 20:00:00,66.8,54.4,70.0,4.6,2.0,20,6,1
2020-01-26 21:00:00,66.2,58.1,71.2,4.2,2.0,21,6,1
2020-01-26 22:00:00,69.6,57.9,67.5,3.8,3.0,22,6,1
2020-01-26 23:00:00,73.2,62.7,66.8,3.7,2.0,23,6,1
2020-01-27 00:00:00,78.0,65.3,63.2,4.1,0.0,0,0,1
2020-01-27 01:00:00,80.0,67.0,59.6,4.3,0.0,1,0,1
2020-01-27 02:00:00,68.8,57.5,55.0,4.3,0.0,2,0,1
2020-01-27 03:00:00,69.3,57.9,54.2,4.2,0.0,3,0,1
2020-01-27 04:00:00,67.1,55.8,48.3,4.2,1.0,4,0,1
2020-01-27 05:00:00,63.3,52.1,46.3,4.6,2.0,5,0,1
2020-01-27 06:00:00,63.8,52.0,46.6,4.7,1.0,6,0,1
2020-01-27 07:00:00,55.7,51.8,47.4,5.5,0.0,7,0,1
2020-01-27 08:00:00,59.3,52.1,52.3,5.5,0.0,8,0,1
2020-01-27 09:00:00,62.4,51.5,61.4,6.8,3.0,9,0,1
2020-01-27 10:00:00,69.2,58.6,69.5,6.0,4.0,10,0,1
2020-01-27 11:00:00,77.3,60.4,65.3,5.8,7.0,11,0,1
2020-01-27 12:00:00,66.8,62.6,58.4,5.9,14.0,12,0,1
2020-01-27 13:00:00,70.7,57.8,54.6,6.2,18.0,13,0,1
2020-01-27 14:00:00,62.9,50.9,54.7,5.4,17.0,14,0,1
2020-01-27 15:00:00,58.3,48.2,59.0,5.4,23.0,15,0,1
2020-01-27 16:00:00,56.1,49.1,66.5,5.7,13.0,16,0,1
2020-01-27 17:00:00,59.0,55.3,77.5,5.3,8.0,17,0,1
2020-01-27 18:00:00,63.6,52.0,86.5,5.0,1.0,18,0,1
2020-01-27 19:00:00,61.8,48.8,83.0,4.7,0.0,19,0,1
2020-01-27 20:00:00,65.3,50.5,83.0,5.4,0.0,20,0,1
2020-01-27 21:00:00,64.9,54.9,84.6,4.6,0.0,21,0,1
2020-01-27 22:00:00,68.9,51.8,86.4,4.3,0.0,22,0,1
2020-01-27 23:00:00,73.1,59.1,78.2,4.2,0.0,23,0,1
2020-01-28 00:00:00,70.3,57.6,74.8,3.4,0.0,0,1,1
2020-01-28 01:00:00,68.1,56.8,66.1,3.3,1.0,1,1,1
2020-01-28 02:00:00,74.8,59.3,62.3,3.2,2.0,2,1,1
2020-01-28 03:00:00,73.8,58.9,59.3,3.5,3.0,3,1,1
2020-01-28 04:00:00,69.7,53.2,55.2,3.6,5.0,4,1,1
2020-01-28 05:00:00,59.9,46.1,48.6,3.9,5.0,5,1,1
2020-01-28 06:00:00,53.5,45.8,47.3,3.9,3.0,6,1,1
2020-01-28 07:00:00,59.2,48.9,48.0,3.9,2.0,7,1,1
2020-01-28 08:00:00,63.2,55.2,52.2,4.3,1.0,8,1,1
2020-01-28 09:00:00,64.0,51.8,56.9,4.1,3.0,9,1,1
2020-01-28 10:00:00,69.0,50.9,56.8,4.3,3.0,10,1,1
2020-01-28 11:00:00,68.9,59.2,57.6,4.0,5.0,11,1,1
2020-01-28 12:00:00,69.0,45.8,56.4,3.9,9.0,12,1,1
2020-01-28 13:00:00,67.0,46.5,53.6,4.1,8.0,13,1,1
2020-01-28 14:00:00,59.2,47.3,50.4,3.7,9.0,14,1,1
2020-01-28 15:00:00,52.8,40.1,47.8,4.2,10.0,15,1,1
2020-01-28 16:00:00,50.2,32.3,51.6,4.3,9.0,16,1,1
2020-01-28 17:00:00,35.3,30.6,55.0,4.2,9.0,17,1,1
2020-01-28 18:00:00,21.5,19.9,58.0,3.5,4.0,18,1,1
2020-01-28 19:00:00,26.2,19.9,61.1,3.4,3.0,19,1,1
2020-01-28 20:00:00,27.8,20.4,65.6,3.2,0.0,20,1,1
2020-01-28 21:00:00,29.2,18.9,64.1,3.4,1.0,21,1,1
2020-01-28 22:00:00,32.4,22.0,62.7,3.6,3.0,22,1,1
2020-01-28 23:00:00,28.2,22.8,56.9,3.3,5.0,23,1,1
2020-01-29 00:00:00,29.1,19.9,49.0,2.9,5.0,0,2,1
2020-01-29 01:00:00,21.3,16.4,45.8,3.1,3.0,1,2,1
2020-01-29 02:00:00,18.4,14.7,40.5,3.0,3.0,2,2,1
2020-01-29 03:00:00,17.1,18.0,39.2,3.5,5.0,3,2,1
2020-01-29 04:00:00,15.4,15.0,40.4,3.3,2.0,4,2,1
2020-01-29 05:00:00,17.2,15.8,40.6,3.1,4.0,5,2,1
2020-01-29 06:00:00,15.5,13.6,37.2,3.2,13.0,6,2,1
2020-01-29 07:00:00,21.5,14.4,44.8,3.7,6.0,7,2,1
2020-01-29 08:00:00,20.7,20.1,56.9,3.8,3.0,8,2,1
2020-01-29 09:00:00,22.1,17.2,60.4,4.0,4.0,9,2,1
2020-01-29 10:00:00,21.5,15.6,53.4,4.2,15.0,10,2,1
2020-01-29 11:00:00,19.3,15.1,44.3,4.9,18.0,11,2,1
2020-01-29 12:00:00,15.2,11.5,37.1,4.6,31.0,12,2,1
2020-01-29 13:00:00,10.2,8.8,33.4,4.6,35.0,13,2,1
2020-01-29 14:00:00,9.0,7.1,33.7,4.1,39.0,14,2,1
2020-01-29 15:00:00,9.3,5.8,29.6,4.0,48.0,15,2,1
2020-01-29 16:00:00,9.4,6.4,27.4,4.1,54.0,16,2,1
2020-01-29 17:00:00,13.5,8.7,34.2,3.8,43.0,17,2,1
2020-01-29 18:00:00,15.3,10.7,50.5,3.7,17.0,18,2,1
2020-01-29 19:00:00,17.4,14.4,71.3,3.9,2.0,19,2,1
2020-01-29 20:00:00,23.3,19.5,85.6,4.7,1.0,20,2,1
2020-01-29 21:00:00,23.9,22.6,77.6,3.8,2.0,21,2,1
2020-01-29 22:00:00,26.0,23.7,75.3,3.7,2.0,22,2,1
2020-01-29 23:00:00,27.5,25.3,65.3,4.2,4.0,23,2,1
2020-01-30 00:00:00,26.4,23.9,58.1,3.9,10.0,0,3,1
2020-01-30 01:00:00,21.5,18.7,55.7,4.1,14.0,1,3,1
2020-01-30 02:00:00,17.1,14.8,49.8,3.7,15.0,2,3,1
2020-01-30 03:00:00,12.7,10.3,41.9,4.2,13.0,3,3,1
2020-01-30 04:00:00,10.6,8.8,42.3,3.5,12.0,4,3,1
2020-01-30 05:00:00,10.6,8.6,42.9,2.6,13.0,5,3,1
2020-01-30 06:00:00,11.5,9.1,46.5,3.2,7.0,6,3,1
2020-01-30 07:00:00,13.6,11.2,56.3,3.8,4.0,7,3,1
2020-01-30 08:00:00,17.7,16.0,70.8,5.2,1.0,8,3,1
2020-01-30 09:00:00,26.1,17.7,73.3,5.3,1.0,9,3,1
2020-01-30 10:00:00,26.9,20.9,66.7,5.9,3.0,10,3,1
2020-01-30 11:00:00,27.8,25.5,61.9,5.3,8.0,11,3,1
2020-01-30 12:00:00,29.7,30.6,54.3,4.1,16.0,12,3,1
2020-01-30 13:00:00,24.2,25.3,46.5,4.0,21.0,13,3,1
2020-01-30 14:00:00,29.6,25.3,50.4,3.8,27.0,14,3,1
2020-01-30 15:00:00,29.0,29.8,52.3,4.3,25.0,15,3,1
2020-01-30 16:00:00,31.9,31.6,60.3,4.3,20.0,16,3,1
2020-01-30 17:00:00,35.2,27.1,66.3,4.3,10.0,17,3,1
2020-01-30 18:00:00,38.8,28.1,74.9,4.3,2.0,18,3,1
